GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Thu Oct 10 12:32:16 GMT+02:00 2019,10-ott-2019 12:32:15.862,13.58631008,42.3196312,16.61,937.5562744140624,-0.06576538,7.55912781,5.62322998,17.47836876,5.72130775,-,42.31962967,-,-,-,-,-
Thu Oct 10 12:32:17 GMT+02:00 2019,10-ott-2019 12:32:16.168,13.58657593,42.31963508,18.13,937.349853515625,-0.06097412,7.42506409,4.96961975,17.47836876,5.72130775,-,42.31963348,-,-,-,-,-
Thu Oct 10 12:32:17 GMT+02:00 2019,10-ott-2019 12:32:16.586,13.58657593,42.31963508,18.13,937.349853515625,0.60940552,6.915100099999999,5.26170349,17.47836876,5.72130775,-,42.31963348,-,-,-,-,21
Thu Oct 10 12:32:25 GMT+02:00 2019,10-ott-2019 12:32:24.210,13.58831998,42.31956278,17.73,939.66455078125,-0.39376831,5.20802307,8.9535675,14.55350399,6.87105465,-,42.319561,20,-,-,9.4117651,21
Thu Oct 10 12:32:34 GMT+02:00 2019,10-ott-2019 12:32:33.211,13.58999558,42.31866394,16.38,938.693115234375,0.88952637,-0.85888672,10.1027832,14.5538063,6.87091208,166.2855072,42.31866455,7.84313726,-,-,0,21
Thu Oct 10 12:32:41 GMT+02:00 2019,10-ott-2019 12:32:39.885,13.59085473,42.31819063,13.05,936.3668212890624,1.74664307,-0.20046997,9.81547546,14.55413055,6.87075853,83.1427536,42.31819153,7.84313726,-,-,0,21
Thu Oct 10 12:32:43 GMT+02:00 2019,10-ott-2019 12:32:42.561,13.59110406,42.31805554,12.92,938.89501953125,0.47293091,-1.53643799,9.99983215,14.55445576,6.87060547,55.42850113,42.3180542,7.84313726,-,-,0,21
Thu Oct 10 12:32:45 GMT+02:00 2019,10-ott-2019 12:32:44.163,13.59128943,42.31796815,9.73,941.06689453125,0.80093384,-0.5859375,9.983077999999999,14.55478001,6.8704524000000005,41.5713768,42.31796646,7.84313726,-,-,0,21
Thu Oct 10 12:32:46 GMT+02:00 2019,10-ott-2019 12:32:45.533,13.59136854,42.31792093,8.38,939.850830078125,1.37075806,-0.05921936,10.246444699999998,14.55510426,6.87029886,33.25710297,42.31792068,7.84313726,-,-,0,21
Thu Oct 10 12:32:48 GMT+02:00 2019,10-ott-2019 12:32:47.177,13.59154208,42.31783418,6.46,940.352783203125,0.45378113,-1.47419739,10.76358032,14.5554285,6.8701457999999995,35.39515686,42.31783295,7.84313726,-,-,0,21
Thu Oct 10 12:32:49 GMT+02:00 2019,10-ott-2019 12:32:48.840,13.59159122,42.31780566,6.01,940.263671875,0.55912781,-1.55319214,10.6055603,14.55575371,6.86999273,37.14966583,42.31780624,7.84313726,-,-,0,21
Thu Oct 10 12:32:51 GMT+02:00 2019,10-ott-2019 12:32:50.678,13.59169173,42.31774464,3.56,938.658203125,1.07148743,-0.95225525,10.14587402,14.56036758,6.86781597,41.88156509,42.31774521,7.84313726,-,-,0,21
Thu Oct 10 12:32:53 GMT+02:00 2019,10-ott-2019 12:32:52.378,13.59169466,42.31773468,1.02,938.4193115234376,1.91902161,-0.26272583,10.074050900000001,14.55988216,6.86804485,41.88156509,42.31773376,7.84313726,-,-,0,21
Thu Oct 10 12:32:55 GMT+02:00 2019,10-ott-2019 12:32:54.157,13.59170393,42.31772213,0.7,936.99609375,1.87353516,-0.37286377,9.88012695,14.55972767,6.86811733,41.88156509,42.31772232,7.84313726,-,-,0,22
Thu Oct 10 12:32:57 GMT+02:00 2019,10-ott-2019 12:32:56.151,13.59170886,42.31771252,0.19,934.07373046875,1.81369019,0.01499939,9.777175900000001,14.55957317,6.86819029,41.88156509,42.31771088,7.84313726,-,-,8.23529434,22
Thu Oct 10 12:32:58 GMT+02:00 2019,10-ott-2019 12:32:57.630,13.59170458,42.31771773,0.41,932.57568359375,1.60778809,-0.51651001,10.09082031,14.55941868,6.86826324,41.88156509,42.31771851,7.84313726,-,-,0,23
Thu Oct 10 12:33:00 GMT+02:00 2019,10-ott-2019 12:32:58.981,13.59172796,42.31769570000001,0.96,931.1572265625,1.61495972,-0.55003357,9.92082214,14.55753422,6.86915255,41.88156509,42.31769562,7.84313726,-,-,0,23
Thu Oct 10 12:33:02 GMT+02:00 2019,10-ott-2019 12:33:01.673,13.59171591,42.31770497,0.0,928.705322265625,1.79931641,-0.44229126,9.87533569,14.554739000000001,6.87047195,41.88156509,42.31770325,7.84313726,-,-,0,24
Thu Oct 10 12:33:05 GMT+02:00 2019,10-ott-2019 12:33:04.434,13.59171335,42.31771132,0.0,928.7197265625,1.73707581,-0.46862793,10.00941467,14.5545845,6.87054443,41.88156509,42.31771088,7.84313726,-,-,0,25
Thu Oct 10 12:33:07 GMT+02:00 2019,10-ott-2019 12:33:06.171,13.5917205,42.31770682,0.0,929.08251953125,1.73707581,-0.47581482,10.11476135,14.55443001,6.87061739,41.88156509,42.31770706,7.84313726,-,-,0,25
Thu Oct 10 12:33:09 GMT+02:00 2019,10-ott-2019 12:33:08.007,13.591724,42.31770644,0.0,929.0849609375,1.79931641,-0.42074585,9.90646362,14.55427647,6.87068987,41.88156509,42.31770706,7.84313726,-,-,0,26
Thu Oct 10 12:33:10 GMT+02:00 2019,10-ott-2019 12:33:09.532,13.59172469,42.31770497,0.0,928.7928466796876,1.94535828,0.10359192,9.84181213,14.55412197,6.87076283,41.88156509,42.31770325,16.86274529,-,-,0,27
Thu Oct 10 12:33:12 GMT+02:00 2019,10-ott-2019 12:33:11.373,13.59172326,42.31769915,0.0,928.958251953125,1.26062012,-0.01133728,10.31826782,14.55396843,6.8708353,41.88156509,42.31769943,16.86274529,-,-,7.05882359,27
Thu Oct 10 12:33:14 GMT+02:00 2019,10-ott-2019 12:33:13.011,13.59172524,42.31769535,0.0,929.0634765625,1.78016663,0.41004944,9.94715881,14.55108166,6.87219858,41.88156509,42.31769562,25.49019623,-,-,14.50980377,27
Thu Oct 10 12:33:15 GMT+02:00 2019,10-ott-2019 12:33:14.731,13.59177157,42.31767927,4.86,929.14208984375,2.39308167,-1.28744507,10.26319885,14.54851151,6.87341261,41.88156509,42.31768036,7.84313726,-,-,11.76470566,27
Thu Oct 10 12:33:17 GMT+02:00 2019,10-ott-2019 12:33:16.517,13.59191462,42.31762867,6.22,928.370849609375,3.2118987999999997,0.08444214,10.0453186,14.5476284,6.87382984,65.02464294,42.31762695,26.27450943,-,-,20.7843132,27
Thu Oct 10 12:33:19 GMT+02:00 2019,10-ott-2019 12:33:18.201,13.59214596,42.31751655,9.82,931.93505859375,1.78016663,-0.88043213,9.82266235,14.54513931,6.8750062000000005,137.70545959,42.31751633,27.84313774,-,-,20.7843132,27
Thu Oct 10 12:33:21 GMT+02:00 2019,10-ott-2019 12:33:20.045,13.592418400000001,42.31739416,12.89,932.9752197265624,-1.80395508,7.7434845,4.52908325,14.54280949,6.87610722,184.50482178,42.31739426,31.37254906,-,-,24.31372643,27
Thu Oct 10 12:33:24 GMT+02:00 2019,10-ott-2019 12:33:23.379,13.59286225,42.31713644,14.28,927.517333984375,3.51356506,7.98530579,4.23937988,14.54093361,6.87699461,205.32476807,42.31713486,18.03921509,-,-,8.62745094,26
Thu Oct 10 12:33:26 GMT+02:00 2019,10-ott-2019 12:33:25.136,13.59325404,42.31697541,16.59,923.780029296875,3.54708862,8.10501099,4.06460571,14.54527187,6.87494373,195.49908447,42.31697464,21.17647171,-,-,12.15686321,25
Thu Oct 10 12:33:28 GMT+02:00 2019,10-ott-2019 12:33:26.942,13.59356015,42.31679682,16.57,921.85302734375,3.28372192,7.72912598,4.47161865,14.54569912,6.87474155,193.00366211,42.31679535,18.03921509,-,-,8.62745094,25
