GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Tue Oct 08 12:53:21 GMT+02:00 2019,08-ott-2019 12:53:20.560,14.24317448,41.59798047,0.41,522.256591796875,2.61094666,7.53518677,4.21064758,16.41965294,6.09013605,113.56323242,41.5979805,7.84313726,-,-,0.39215687,21
Tue Oct 08 12:53:22 GMT+02:00 2019,08-ott-2019 12:53:21.884,14.24316665,41.59797523,0.71,522.371826171875,3.77932739,7.39154053,3.91616821,16.41854286,6.09054804,113.56323242,41.59797668,7.84313726,-,-,0,22
Tue Oct 08 12:53:25 GMT+02:00 2019,08-ott-2019 12:53:24.584,14.24315623,41.59798461,0.0,520.8829956054689,2.64207458,8.6867981,2.82441711,16.41876793,6.09046459,113.56323242,41.59798431,15.68627453,-,-,5.49019623,22
Tue Oct 08 12:53:28 GMT+02:00 2019,08-ott-2019 12:53:26.989,14.24314887,41.59793252,2.57,523.6746215820311,1.09063721,7.75067139,3.79167175,16.41820335,6.09067392,113.56323242,41.59793091,22.35294151,-,-,13.33333397,22
Tue Oct 08 12:53:30 GMT+02:00 2019,08-ott-2019 12:53:29.082,14.243139300000001,41.59785315,4.57,522.9155883789061,1.23188782,8.035583500000001,5.987152099999999,16.41707993,6.09109068,113.56323242,41.59785461,7.84313726,-,-,9.4117651,22
Tue Oct 08 12:53:31 GMT+02:00 2019,08-ott-2019 12:53:30.555,14.24315716,41.59780559,4.75,520.7496948242189,0.05393982,8.20556641,4.93370056,16.41818237,6.09068155,110.91770172,41.59780502,16.47058868,-,-,6.66666698,22
Tue Oct 08 12:53:33 GMT+02:00 2019,08-ott-2019 12:53:32.367,14.24325858,41.59775019,4.97,521.4806518554689,-0.07295227,8.02360535,4.20587158,16.41783142,6.09081173,122.05066681,41.59775162,17.25490189,-,-,6.66666698,22
Tue Oct 08 12:53:34 GMT+02:00 2019,08-ott-2019 12:53:33.897,14.243337699999998,41.59770796,6.19,522.5596313476561,2.97247314,8.72990417,3.77012634,16.41714859,6.09106493,139.65957642,41.59770966,18.03921509,-,-,8.23529434,22
Tue Oct 08 12:53:36 GMT+02:00 2019,08-ott-2019 12:53:35.572,14.24347577,41.59773943,6.44,524.95068359375,4.41139221,8.63652039,6.44204712,16.41648483,6.09131145,153.49906921,41.59774017,7.84313726,-,-,0,22
Tue Oct 08 12:53:38 GMT+02:00 2019,08-ott-2019 12:53:37.382,14.24365004,41.59779607,6.72,526.51025390625,3.11853027,7.76742554,5.28804016,16.41678619,6.091199400000001,151.85896301,41.59779739,7.84313726,-,-,0,22
Tue Oct 08 12:53:40 GMT+02:00 2019,08-ott-2019 12:53:39.071,14.24381895,41.59781928,6.37,526.658203125,3.48962402,7.37478638,5.59210205,16.41693497,6.09114408,140.17750549,41.59782028,7.84313726,-,-,0,22
Tue Oct 08 12:53:42 GMT+02:00 2019,08-ott-2019 12:53:41.649,14.24389767,41.59783294,3.14,525.91796875,3.44413757,7.83447266,4.45726013,16.41708374,6.09108925,130.16482544,41.59783173,7.84313726,-,-,0,22
Tue Oct 08 12:53:45 GMT+02:00 2019,08-ott-2019 12:53:44.289,14.243874499999999,41.59784401,0.0,527.030029296875,2.34759521,8.19360352,4.46682739,16.41723251,6.09103441,130.16482544,41.59784317,7.84313726,-,-,0,22
Tue Oct 08 12:53:46 GMT+02:00 2019,08-ott-2019 12:53:45.669,14.24387856,41.5978456,0.0,526.9786376953125,1.97648621,7.67645264,3.29606628,16.41716194,6.09106016,130.16482544,41.59784698,16.86274529,-,-,0,22
Tue Oct 08 12:53:48 GMT+02:00 2019,08-ott-2019 12:53:47.433,14.24389704,41.59784594,0.97,527.597900390625,2.04353333,9.3260498,3.0422821,16.41709137,6.09108639,130.16482544,41.59784698,17.25490189,-,-,3.13725495,22
Tue Oct 08 12:53:50 GMT+02:00 2019,08-ott-2019 12:53:49.111,14.24397265,41.59785938,3.96,528.184814453125,1.54553223,8.05952454,3.46844482,16.4157753,6.09157467,130.16482544,41.59785843,21.96078491,-,-,12.54901981,22
Tue Oct 08 12:53:51 GMT+02:00 2019,08-ott-2019 12:53:50.757,14.24402199,41.59787693,4.28,528.5943603515625,2.49124146,8.16487122,4.3686676,16.41466141,6.09198809,130.16482544,41.5978775,7.84313726,-,-,0,22
Tue Oct 08 12:53:53 GMT+02:00 2019,08-ott-2019 12:53:52.569,14.24411451,41.59789918,4.16,528.348388671875,2.00761414,8.34443665,3.53788757,16.41481018,6.09193325,123.99881744,41.59790039,19.2156868,-,-,9.4117651,22
Tue Oct 08 12:53:54 GMT+02:00 2019,08-ott-2019 12:53:53.934,14.24417204,41.59791158,4.69,527.14697265625,1.3946991000000002,8.93101501,3.81561279,16.415411,6.09170961,123.40951538,41.59791183,20,-,-,10.58823586,22
Tue Oct 08 12:53:59 GMT+02:00 2019,08-ott-2019 12:53:58.004,14.24461818,41.59799221,8.53,524.1234130859375,2.2183075,7.98291016,3.95446777,16.41448021,6.09205484,141.64376831,41.59799194,7.84313726,-,-,5.88235283,22
Tue Oct 08 12:54:00 GMT+02:00 2019,08-ott-2019 12:53:59.652,14.24471834,41.59800487,8.78,524.731201171875,3.61412048,7.47055054,5.02468872,16.41492271,6.09189129,140.67286682,41.59800339,7.84313726,-,-,0,22
Tue Oct 08 12:54:02 GMT+02:00 2019,08-ott-2019 12:54:01.346,14.24492772,41.59804708,8.8,524.6239013671875,2.6229248,7.60940552,4.06221008,16.41506958,6.09183645,134.74597168,41.59804535,7.84313726,-,-,0,22
Tue Oct 08 12:54:04 GMT+02:00 2019,08-ott-2019 12:54:02.997,14.24508596,41.59808821,7.46,523.85986328125,3.03233337,7.85122681,4.22262573,16.41521835,6.09178114,128.00868225,41.59808731,7.84313726,-,-,0,22
Tue Oct 08 12:54:05 GMT+02:00 2019,08-ott-2019 12:54:04.154,14.24518128,41.59809933,7.52,523.7329711914061,2.49363708,8.15289307,4.88821411,16.41536713,6.0917262999999995,121.9130249,41.59809875,14.90196133,-,-,4.70588255,22
Tue Oct 08 12:54:06 GMT+02:00 2019,08-ott-2019 12:54:05.789,14.24526455,41.59811596,7.77,522.3490600585939,1.98127747,8.63412476,4.06221008,16.41551399,6.09167147,118.13124084,41.59811783,18.03921509,-,-,8.23529434,22
Tue Oct 08 12:54:08 GMT+02:00 2019,08-ott-2019 12:54:07.156,14.24545968,41.59818978,9.13,523.4354858398439,2.86235046,7.95896912,4.42134094,16.41497421,6.09187222,124.02973175,41.59819031,7.84313726,-,-,6.66666698,22
Tue Oct 08 12:54:09 GMT+02:00 2019,08-ott-2019 12:54:08.547,14.24557926,41.59821307,9.78,524.39013671875,2.9772644,7.75546265,5.20903015,16.41490364,6.09189796,125.90445709,41.5982132,7.84313726,-,-,0,22
Tue Oct 08 12:54:11 GMT+02:00 2019,08-ott-2019 12:54:10.463,14.24579956,41.59825674,9.56,524.097900390625,2.55349731,7.05874634,3.94250488,16.41505241,6.09184265,121.46638489,41.59825516,7.84313726,-,-,0,22
Tue Oct 08 12:54:12 GMT+02:00 2019,08-ott-2019 12:54:12.149,14.24590636,41.5982876,9.3,523.4564208984375,2.40026855,8.184021000000001,3.9855957,16.41520119,6.09178782,116.79460144,41.59828949,16.86274529,-,-,8.23529434,22
Tue Oct 08 12:54:12 GMT+02:00 2019,08-ott-2019 12:54:13.486,14.24590636,41.5982876,9.3,523.4564208984375,2.95092773,7.90629578,4.04785156,16.41534805,6.09173298,113.09552765,41.59828949,17.25490189,-,-,0,22
Tue Oct 08 12:54:16 GMT+02:00 2019,08-ott-2019 12:54:15.488,14.24632995,41.59838683,9.46,522.4524536132811,3.331604,7.46815491,4.03826904,16.41549683,6.09167814,109.59397888,41.59838867,7.84313726,-,-,5.88235283,22
Tue Oct 08 12:54:17 GMT+02:00 2019,08-ott-2019 12:54:16.675,14.24643819,41.59842167,9.84,521.2459106445311,3.331604,7.46815491,4.03826904,16.4155407,6.09166193,111.2116394,41.598423,7.84313726,-,-,0,22
Tue Oct 08 12:54:18 GMT+02:00 2019,08-ott-2019 12:54:17.639,14.24654449,41.598453799999994,9.8,520.87744140625,3.331604,7.46815491,4.03826904,16.41568756,6.09160662,107.50458527,41.59845352,7.84313726,-,-,0,22
Tue Oct 08 12:54:19 GMT+02:00 2019,08-ott-2019 12:54:18.601,14.24664082,41.59848719,9.29,520.5321044921875,3.331604,7.46815491,4.03826904,16.41583633,6.09155178,104.03669739,41.59848785,7.84313726,-,-,0,22
Tue Oct 08 12:54:20 GMT+02:00 2019,08-ott-2019 12:54:19.680,14.24673923,41.59851210000001,9.14,520.8854370117189,2.51039124,8.11936951,3.98080444,16.41598511,6.09149694,100.78554535,41.59851074,7.84313726,-,-,0,22
Tue Oct 08 12:54:21 GMT+02:00 2019,08-ott-2019 12:54:20.648,14.24684647,41.59854652,9.08,520.5763549804689,1.98846436,6.27105713,6.65513611,16.41613197,6.09144211,98.31733704,41.59854507,7.84313726,-,-,0,22
Tue Oct 08 12:54:22 GMT+02:00 2019,08-ott-2019 12:54:21.615,14.24694303,41.59858375,8.58,518.98583984375,3.2693634,7.89671326,4.67752075,16.41628075,6.09138727,95.8844223,41.59858322,7.84313726,-,-,0,22
Tue Oct 08 12:54:23 GMT+02:00 2019,08-ott-2019 12:54:22.710,14.24701549,41.5986381,8.36,519.6026000976561,3.04908752,8.04754639,3.72702026,16.41642761,6.09133244,93.14486694,41.59863663,11.76470566,-,-,0.39215687,22
Tue Oct 08 12:54:24 GMT+02:00 2019,08-ott-2019 12:54:23.685,14.24708482,41.59866309,6.73,519.287109375,4.59095764,7.60940552,6.08291626,16.41657639,6.09127712,90.55751038,41.59866333,7.84313726,-,-,0,22
Tue Oct 08 12:54:25 GMT+02:00 2019,08-ott-2019 12:54:24.640,14.24715475,41.59868546,6.19,519.7227783203125,4.56222534,6.42428589,6.90412903,16.41672516,6.09122229,88.68419647,41.59868622,7.84313726,-,-,0,22
Tue Oct 08 12:54:26 GMT+02:00 2019,08-ott-2019 12:54:25.724,14.24717988,41.59869581,3.7,518.1759033203125,2.89825439,7.43223572,4.27529907,16.41687202,6.09116745,87.03216553,41.59869766,7.84313726,-,-,0,22
Tue Oct 08 12:54:27 GMT+02:00 2019,08-ott-2019 12:54:26.684,14.24722861,41.59871169,3.37,515.5104370117189,3.00120544,7.63334656,3.64801025,16.41734123,6.0909934,87.03216553,41.59871292,7.84313726,-,-,0,22
Tue Oct 08 12:54:28 GMT+02:00 2019,08-ott-2019 12:54:27.643,14.2472521,41.59871585,2.65,515.2202758789061,2.81924438,8.55990601,2.63287354,16.41727066,6.09101963,87.03216553,41.59871674,7.84313726,-,-,0,22
Tue Oct 08 12:54:29 GMT+02:00 2019,08-ott-2019 12:54:28.724,14.24724804,41.59871617,1.67,515.1307983398439,2.65644836,8.33964539,4.17474365,16.417202,6.09104538,87.03216553,41.59871674,7.84313726,-,-,0,22
Tue Oct 08 12:54:30 GMT+02:00 2019,08-ott-2019 12:54:29.714,14.24725857,41.59871284,1.38,515.0642700195311,2.95332336,7.94219971,4.65837097,16.416009900000002,6.09148741,87.03216553,41.59871292,7.84313726,-,-,0,22
Tue Oct 08 12:54:32 GMT+02:00 2019,08-ott-2019 12:54:31.785,14.24724572,41.59870238,0.42,516.699951171875,3.2406311000000003,7.70758057,2.66400146,16.41580582,6.09156322,87.03216553,41.59870148,7.84313726,-,-,0,22
Tue Oct 08 12:54:33 GMT+02:00 2019,08-ott-2019 12:54:32.864,14.24723137,41.59870063,0.0,516.5993041992189,2.32125854,9.01719666,2.49879456,16.41462326,6.09200239,87.03216553,41.59870148,17.25490189,-,-,7.45098066,22
Tue Oct 08 12:54:34 GMT+02:00 2019,08-ott-2019 12:54:33.824,14.2472307,41.598701399999996,0.0,516.6484985351561,2.62532043,8.96691895,2.24980164,16.41455269,6.09202862,87.03216553,41.59870148,16.47058868,-,-,6.66666698,22
Tue Oct 08 12:54:35 GMT+02:00 2019,08-ott-2019 12:54:34.793,14.24726424,41.59871161,0.69,516.7025756835939,2.11535645,8.30851746,4.44767761,16.41326714,6.09250546,87.03216553,41.59871292,7.84313726,-,-,0,22
Tue Oct 08 12:54:36 GMT+02:00 2019,08-ott-2019 12:54:35.887,14.24720534,41.59871209,0.33,516.9271850585939,2.60855103,7.67405701,3.45887756,16.41341591,6.09245062,87.03216553,41.59871292,17.64705849,-,-,8.23529434,22
Tue Oct 08 12:54:37 GMT+02:00 2019,08-ott-2019 12:54:36.864,14.24726822,41.59872355,2.19,516.0702514648439,2.73066711,7.40112305,4.14122009,16.41243935,6.09281254,87.03216553,41.59872437,7.84313726,-,-,0,22
Tue Oct 08 12:54:38 GMT+02:00 2019,08-ott-2019 12:54:37.855,14.24729128,41.59873536,2.69,516.6139526367189,2.12014771,7.57350159,4.29444885,16.41180801,6.09304714,87.03216553,41.59873581,16.07843208,-,-,30.98039246,22
Tue Oct 08 12:54:39 GMT+02:00 2019,08-ott-2019 12:54:38.937,14.24731058,41.59874627,2.18,516.1228637695311,2.10098267,8.57188416,4.87863159,16.41195679,6.09299231,87.03216553,41.59874725,7.84313726,-,-,0,22
Tue Oct 08 12:54:40 GMT+02:00 2019,08-ott-2019 12:54:39.907,14.24733188,41.59875462,2.0,515.2974853515625,2.78094482,7.36999512,3.75814819,16.41210365,6.09293747,87.03216553,41.59875488,7.84313726,-,-,0,22
Tue Oct 08 12:54:43 GMT+02:00 2019,08-ott-2019 12:54:42.079,14.24737722,41.59877649,1.84,513.085693359375,2.55349731,9.76419067,2.12290955,16.41180038,6.09305,87.03216553,41.59877777,26.66666794,-,-,12.54901981,22
Tue Oct 08 12:54:44 GMT+02:00 2019,08-ott-2019 12:54:43.164,14.24741127,41.59878479,3.63,514.350830078125,2.44335938,8.73947144,3.4828186000000003,16.41049767,6.09353352,87.03216553,41.5987854,29.01960754,-,-,21.96078491,22
Tue Oct 08 12:54:45 GMT+02:00 2019,08-ott-2019 12:54:44.124,14.24750269,41.59880115,5.18,514.7083740234375,2.56546021,8.36358643,3.70068359,16.40921974,6.09400845,115.65267944,41.59880066,10.1960783,-,-,0,22
Tue Oct 08 12:54:46 GMT+02:00 2019,08-ott-2019 12:54:45.083,14.24755755,41.59880431,5.15,514.0376586914061,0.46574402,8.38752747,4.95285034,16.40936661,6.09395361,112.76136017,41.59880447,16.86274529,-,-,9.01960754,22
Tue Oct 08 12:54:47 GMT+02:00 2019,08-ott-2019 12:54:46.193,14.24759802,41.59883747,5.33,512.478759765625,0.94219971,7.83924866,4.56021118,16.40909386,6.09405518,114.83642578,41.59883881,14.50980377,-,-,4.70588255,22
Tue Oct 08 12:54:48 GMT+02:00 2019,08-ott-2019 12:54:47.160,14.24765067,41.59885956,6.08,513.43701171875,-0.11125183,8.42822266,5.88180542,16.40909195,6.09405565,115.94606781,41.59885788,16.07843208,-,-,6.27450991,22
Tue Oct 08 12:54:49 GMT+02:00 2019,08-ott-2019 12:54:48.123,14.247667600000002,41.5989042,5.66,514.8601684570311,-0.03463745,8.17443848,4.72779846,16.40860939,6.09423494,118.81476593,41.59890366,16.07843208,-,-,6.27450991,22
Tue Oct 08 12:54:50 GMT+02:00 2019,08-ott-2019 12:54:49.204,14.24766117,41.59896508,6.28,516.0200805664061,0.12577819999999998,8.16247559,5.36465454,16.40814209,6.09440851,121.47538757,41.59896469,16.07843208,-,-,6.27450991,22
Tue Oct 08 12:54:51 GMT+02:00 2019,08-ott-2019 12:54:50.166,14.24762477,41.59901721,6.45,515.615478515625,-0.31954956,8.22950745,5.340713500000001,16.40773582,6.09455919,123.71601868,41.5990181,17.64705849,-,-,7.45098066,22
Tue Oct 08 12:54:52 GMT+02:00 2019,08-ott-2019 12:54:51.138,14.24757253,41.59904829,6.3,516.4159545898439,-0.23335266,8.19120789,4.87623596,16.40741539,6.0946784,125.50591278,41.59904861,17.64705849,-,-,7.84313726,22
Tue Oct 08 12:54:53 GMT+02:00 2019,08-ott-2019 12:54:52.221,14.24748017,41.59906219,7.01,516.8556518554689,4.28689575,8.65328979,2.2258606,16.40689278,6.09487247,128.14608765,41.59906387,18.4313736,-,-,7.84313726,22
Tue Oct 08 12:54:55 GMT+02:00 2019,08-ott-2019 12:54:54.503,14.24730365,41.5991365,7.81,516.7124633789061,3.1257019,8.63652039,3.12608337,16.40651131,6.095014099999999,130.00732422,41.59913635,24.31372643,-,-,15.68627453,21
Tue Oct 08 12:54:56 GMT+02:00 2019,08-ott-2019 12:54:55.463,14.247233,41.59919115,8.88,517.48046875,1.52638245,8.72271729,3.82519531,16.40557289,6.09536314,136.41241455,41.59918976,24.31372643,-,-,15.29411793,21
Tue Oct 08 12:54:57 GMT+02:00 2019,08-ott-2019 12:54:56.438,14.24714276,41.59925651,9.63,516.1527099609375,1.88311768,8.13374329,4.61288452,16.40463448,6.09571171,142.53912354,41.59925461,7.84313726,-,-,0,21
Tue Oct 08 12:54:58 GMT+02:00 2019,08-ott-2019 12:54:57.523,14.24705602,41.59931887,10.05,516.9065551757811,2.06268311,8.45455933,3.41816711,16.40478134,6.09565687,139.74424744,41.59931946,23.92156982,-,-,17.64705849,21
Tue Oct 08 12:54:59 GMT+02:00 2019,08-ott-2019 12:54:58.483,14.24696307,41.59937402,10.36,517.6094360351561,3.10176086,7.99726868,4.38304138,16.40397835,6.09595537,143.86265564,41.59937286,7.84313726,-,-,8.62745094,21
Tue Oct 08 12:55:00 GMT+02:00 2019,08-ott-2019 12:54:59.448,14.24685961,41.59942768,10.81,517.3281860351561,3.19992065,8.10501099,4.23220825,16.40392876,6.09597349,144.29624939,41.59942627,7.84313726,-,-,0,21
Tue Oct 08 12:55:01 GMT+02:00 2019,08-ott-2019 12:55:00.552,14.24675743,41.59948773,10.66,517.5494995117189,4.09057617,7.79136658,4.66555786,16.40407753,6.09591866,141.92614746,41.5994873,7.84313726,-,-,0,21
Tue Oct 08 12:55:02 GMT+02:00 2019,08-ott-2019 12:55:01.512,14.24667039,41.5995418,9.82,517.431640625,-3.30271912,3.90557861,7.16030884,16.4042244,6.09586382,139.34567261,41.59954071,7.84313726,-,-,0,21
Tue Oct 08 12:55:03 GMT+02:00 2019,08-ott-2019 12:55:02.787,14.24659251,41.59958807,9.19,516.1119384765625,-1.60284424,6.96058655,7.88336182,16.40437126,6.09580898,136.85734558,41.59958649,7.84313726,-,-,0,21
Tue Oct 08 12:55:07 GMT+02:00 2019,08-ott-2019 12:55:06.084,14.24629224,41.59976747,7.88,518.1015014648439,1.85198975,0.98704529,12.48262024,16.40451813,6.09575462,134.4563446,41.59976578,7.84313726,-,-,0,21
Tue Oct 08 12:55:10 GMT+02:00 2019,08-ott-2019 12:55:09.276,14.24614283,41.59981535,5.57,517.322265625,0.81051636,7.29577637,5.98236084,16.4046669,6.09569979,132.68193054,41.59981537,11.76470566,-,-,2.35294127,21
Tue Oct 08 12:55:11 GMT+02:00 2019,08-ott-2019 12:55:10.926,14.24608811,41.59984716,5.45,517.8599243164061,0.76741028,7.18803406,6.14996338,16.40481377,6.09564495,131.43673706,41.59984589,12.15686321,-,-,0,21
Tue Oct 08 12:55:15 GMT+02:00 2019,08-ott-2019 12:55:14.202,14.24588535,41.59996985,4.77,519.10302734375,-0.09928894,7.11621094,6.53781128,16.40496063,6.09559011,129.24612427,41.59996796,7.84313726,-,-,4.31372547,21
Tue Oct 08 12:55:16 GMT+02:00 2019,08-ott-2019 12:55:15.855,14.24584839,41.59999132,4.6,518.6651000976561,0.53756714,6.84805298,6.39176941,16.40565872,6.09533119,128.92105103,41.59999084,18.03921509,-,-,8.62745094,21
Tue Oct 08 12:55:18 GMT+02:00 2019,08-ott-2019 12:55:17.861,14.24570556,41.60010833,6.49,517.9069213867189,0.72192383,5.97416687,7.08848572,16.40487289,6.09562302,132.41365051,41.6001091,7.84313726,-,-,0,21
Tue Oct 08 12:55:20 GMT+02:00 2019,08-ott-2019 12:55:19.392,14.24557863,41.60019485,6.59,518.3458251953125,1.01881409,6.54878235,7.71098328,16.40442085,6.09579086,134.00218201,41.60019302,16.07843208,-,-,6.27450991,21
Tue Oct 08 12:55:22 GMT+02:00 2019,08-ott-2019 12:55:21.029,14.24547351,41.60023026,6.96,516.4205322265625,1.36836243,5.44026184,7.26086426,16.40429115,6.095839499999999,134.67338562,41.60023117,7.84313726,-,-,4.70588255,21
Tue Oct 08 12:55:23 GMT+02:00 2019,08-ott-2019 12:55:22.721,14.24542344,41.600240500000005,6.66,517.2595825195311,0.02999878,6.41230774,7.24890137,16.40501595,6.09556961,134.26327515,41.6002388,15.68627453,-,-,4.70588255,21
Tue Oct 08 12:55:27 GMT+02:00 2019,08-ott-2019 12:55:26.673,14.24516619,41.60042113,6.59,515.131103515625,0.00366211,6.86720276,6.83709717,16.40516281,6.09551477,132.87312317,41.60042191,13.72549057,-,-,3.52941179,21
Tue Oct 08 12:55:29 GMT+02:00 2019,08-ott-2019 12:55:28.360,14.24501641,41.60048426,6.86,513.7496337890625,0.30055237,6.57032776,7.06694031,16.40531158,6.09546041,131.28973389,41.60048294,16.47058868,-,-,6.66666698,21
Tue Oct 08 12:55:31 GMT+02:00 2019,08-ott-2019 12:55:30.168,14.24486217,41.60054238,7.45,514.2503662109375,0.5088501,5.83770752,7.93843079,16.40513611,6.09552526,132.04849243,41.60054398,7.84313726,-,-,0,21
Tue Oct 08 12:55:32 GMT+02:00 2019,08-ott-2019 12:55:31.690,14.24480778,41.6005876,7.46,514.3035278320311,0.27182007,6.85044861,6.31994629,16.40522957,6.09548998,132.33099365,41.60058594,12.94117641,-,-,0,21
Tue Oct 08 12:55:34 GMT+02:00 2019,08-ott-2019 12:55:33.181,14.2446508,41.60066071,6.5,515.6932373046875,-3.14231873,6.52244568,10.23925781,16.40537834,6.09543562,130.44055176,41.60066223,12.94117641,-,-,2.74509811,21
Tue Oct 08 12:55:37 GMT+02:00 2019,08-ott-2019 12:55:36.202,14.2444177,41.60078785,7.18,516.9005737304689,0.22872925,6.22795105,4.72779846,16.40552521,6.09538078,129.36358643,41.60078812,12.15686321,-,-,4.70588255,21
Tue Oct 08 12:55:38 GMT+02:00 2019,08-ott-2019 12:55:37.719,14.24436196,41.60083139,7.13,516.2510375976561,-2.29237366,6.97494507,5.86265564,16.40618896,6.09513378,129.10923767,41.60083008,7.84313726,-,-,0,21
Tue Oct 08 12:55:40 GMT+02:00 2019,08-ott-2019 12:55:39.077,14.24422869,41.60091583,7.21,516.3139038085939,-1.81114197,7.34365845,4.76611328,16.40633774,6.09507895,127.34062195,41.600914,18.03921509,-,-,8.62745094,21
Tue Oct 08 12:55:41 GMT+02:00 2019,08-ott-2019 12:55:40.146,14.24416637,41.60095757,7.15,516.2896118164061,-1.12400818,7.475341800000001,5.63041687,16.4064846,6.09502411,126.35041809,41.60095596,16.86274529,-,-,7.45098066,21
Tue Oct 08 12:55:43 GMT+02:00 2019,08-ott-2019 12:55:42.873,14.24403254,41.60102822,7.32,515.8369750976561,0.45617676,6.84086609,6.0446167,16.40614319,6.09515095,127.46471405,41.60102844,7.84313726,-,-,5.88235283,21
,,,,,,,,,,,,,,,,,
