GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Wed Oct 09 19:22:42 GMT+02:00 2019,09-ott-2019 19:22:42.038,13.93096865,42.04801655,0.0,459.770263671875,1.06669617,7.95178223,4.10771179,-,-,-,42.04801559,-,-,-,-,-
Wed Oct 09 19:22:43 GMT+02:00 2019,09-ott-2019 19:22:42.311,13.93096635,42.04801317,0.0,459.738525390625,1.11218262,8.21514893,4.53147888,-,-,-,42.04801178,-,-,-,-,-
Wed Oct 09 19:22:43 GMT+02:00 2019,09-ott-2019 19:22:42.580,13.93096635,42.04801317,0.0,459.738525390625,1.23188782,8.10980225,4.71583557,-,-,-,42.04801178,-,-,-,-,-
Wed Oct 09 19:22:43 GMT+02:00 2019,09-ott-2019 19:22:42.852,13.93096635,42.04801317,0.0,459.738525390625,1.29414368,8.23669434,4.86427307,-,-,-,42.04801178,-,-,-,-,-
Wed Oct 09 19:22:45 GMT+02:00 2019,09-ott-2019 19:22:44.931,13.93096722,42.04801049,0.0,459.61761474609375,1.23667908,7.91108704,4.68710327,0,∞,-,42.04801178,-,-,-,0,21
Wed Oct 09 19:22:50 GMT+02:00 2019,09-ott-2019 19:22:49.928,13.93096269,42.04799397,0.0,460.2067260742188,1.31089783,7.99487305,4.40698242,0,∞,-,42.04799271,7.84313726,-,-,0,21
Wed Oct 09 19:22:56 GMT+02:00 2019,09-ott-2019 19:22:55.564,13.93096592,42.04802597,0.63,462.3408203125,1.09303284,8.36837769,4.64639282,0,∞,-,42.04802704,7.84313726,-,-,0,21
Wed Oct 09 19:23:00 GMT+02:00 2019,09-ott-2019 19:23:00.066,13.93095441,42.04803804,0.41,464.2125244140625,0.85839844,8.16964722,4.51950073,0.25308678,395.11315918,-,42.04803848,7.84313726,-,-,0,21
Wed Oct 09 19:23:03 GMT+02:00 2019,09-ott-2019 19:23:02.080,13.93093732,42.04803803,0.0,462.2833251953125,1.03317261,7.61419678,5.01031494,0.29044995,344.28625488,-,42.04803848,7.84313726,-,-,0,21
Wed Oct 09 19:23:04 GMT+02:00 2019,09-ott-2019 19:23:03.165,13.93093386,42.04803581,0.0,461.9686279296875,0.89431763,7.93023682,4.70146179,0.2881448,347.04052734,-,42.04803467,7.84313726,-,-,0,21
