GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Thu Oct 03 23:00:25 GMT+02:00 2019,03-ott-2019 23:00:25.348,14.24087486,41.59594365,11.16,519.758544921875,2.57983398,7.73869324,4.81399536,16.52414894,6.05162334,197.0116272,41.59594345,13.33333397,-,-,3.13725495,13
Thu Oct 03 23:00:27 GMT+02:00 2019,03-ott-2019 23:00:26.717,14.24112191,41.59603198,10.73,519.0479736328125,2.71150208,7.84164429,5.2497406,16.52430916,6.05156422,193.97625732,41.59603119,7.84313726,-,-,0,13
Thu Oct 03 23:00:29 GMT+02:00 2019,03-ott-2019 23:00:28.384,14.24135689,41.59611492,10.18,517.1785278320311,2.88868713,6.84326172,5.84828186,16.52447128,6.05150509,190.96350098,41.59608078,7.84313726,-,-,0,13
Thu Oct 03 23:00:30 GMT+02:00 2019,03-ott-2019 23:00:29.750,14.24146935,41.59615614,10.11,517.2305297851561,1.28935242,7.29098511,6.46359253,16.52463341,6.05144596,188.11155701,41.59615707,7.84313726,-,-,0,13
Thu Oct 03 23:00:32 GMT+02:00 2019,03-ott-2019 23:00:31.900,14.24156364,41.59620364,5.59,517.2430419921875,0.94697571,7.32688904,6.02067566,16.52479362,6.05138683,184.75242615,41.59620285,7.84313726,-,-,0,13
Thu Oct 03 23:00:34 GMT+02:00 2019,03-ott-2019 23:00:33.989,14.24157602,41.59629176,5.07,517.1005249023439,1.64608765,8.20317078,3.61929321,16.52495575,6.05132771,181.51115417,41.59629059,21.56862831,-,-,12.15686321,13
Thu Oct 03 23:00:36 GMT+02:00 2019,03-ott-2019 23:00:35.505,14.24153066,41.59636338,5.85,518.1121215820311,1.97648621,8.7035675,3.89701843,16.52378845,6.05175495,188.35838318,41.59636307,21.56862831,-,-,12.15686321,13
Thu Oct 03 23:00:37 GMT+02:00 2019,03-ott-2019 23:00:36.874,14.24148536,41.59645502,7.98,517.4359741210939,2.38589478,8.17204285,4.11727905,16.52279282,6.05211973,192.26312256,41.59645462,21.96078491,-,-,12.94117641,13
Thu Oct 03 23:00:38 GMT+02:00 2019,03-ott-2019 23:00:38.246,14.24144394,41.59650983,8.92,516.990478515625,2.6516571,7.78897095,4.57936096,16.52180862,6.05247974,195.8946991,41.59650803,21.96078491,-,-,13.72549057,13
Thu Oct 03 23:00:40 GMT+02:00 2019,03-ott-2019 23:00:39.643,14.24136759,41.59667954,8.77,517.5673217773439,2.41462708,7.58786011,5.17073059,16.52082825,6.05283928,199.39381409,41.59667969,7.84313726,-,-,0,13
Thu Oct 03 23:00:42 GMT+02:00 2019,03-ott-2019 23:00:41.900,14.24128003,41.59682847,8.61,517.1795043945311,3.01795959,6.78102112,5.38381958,16.52098846,6.05278063,196.44320679,41.59682846,7.84313726,-,-,0,13
Thu Oct 03 23:00:44 GMT+02:00 2019,03-ott-2019 23:00:44.060,14.2412087,41.59692547,6.39,518.19091796875,1.67481995,7.32450867,4.76850891,16.52115059,6.0527215,193.79916382,41.59692383,7.84313726,-,-,0,13
Thu Oct 03 23:00:45 GMT+02:00 2019,03-ott-2019 23:00:45.347,14.24117086,41.596986799999996,6.28,519.2142333984375,2.24943542,7.42506409,4.23220825,16.52131081,6.05266237,190.77104187,41.59698868,19.2156868,-,-,6.66666698,13
Thu Oct 03 23:00:47 GMT+02:00 2019,03-ott-2019 23:00:46.592,14.24111387,41.59699091,3.64,519.5195922851561,2.03155518,8.68440247,4.38304138,16.52210808,6.05237055,190.77104187,41.59699249,21.17647171,-,-,12.15686321,13
Thu Oct 03 23:00:48 GMT+02:00 2019,03-ott-2019 23:00:48.102,14.24106366,41.59700979,3.41,519.7151489257811,1.08584595,8.69877625,4.00714111,16.52091408,6.05280781,190.77104187,41.59701157,21.56862831,-,-,12.15686321,13
Thu Oct 03 23:00:50 GMT+02:00 2019,03-ott-2019 23:00:49.618,14.24090624,41.59696598,6.92,520.22998046875,2.47688293,7.84403992,2.45570374,16.51971436,6.05324793,197.49769592,41.59696579,21.56862831,-,-,12.54901981,13
Thu Oct 03 23:00:52 GMT+02:00 2019,03-ott-2019 23:00:51.395,14.24071658,41.59691521,8.23,521.583251953125,2.66601562,7.55912781,4.74456787,16.51866722,6.05363083,201.42196655,41.5969162,7.84313726,-,-,12.15686321,13
Thu Oct 03 23:00:54 GMT+02:00 2019,03-ott-2019 23:00:53.959,14.24046826,41.59683048,9.74,520.8110961914061,1.60778809,7.97572327,4.66555786,16.51836586,6.05374193,201.35848999,41.59683228,16.86274529,-,-,7.05882359,13
Thu Oct 03 23:00:55 GMT+02:00 2019,03-ott-2019 23:00:55.329,14.24036029,41.59677694,9.79,520.1400146484375,2.29252625,7.68362427,4.43811035,16.51820946,6.05379915,201.00524902,41.59677505,14.90196133,-,-,7.05882359,13
Thu Oct 03 23:00:57 GMT+02:00 2019,03-ott-2019 23:00:56.820,14.24012266,41.59668883,10.78,520.5415649414061,2.61813354,7.58786011,5.14918518,16.51870537,6.05361748,199.86665344,41.59668732,7.84313726,-,-,0,13
Thu Oct 03 23:00:58 GMT+02:00 2019,03-ott-2019 23:00:57.909,14.24000672,41.59663882,10.28,519.9240112304689,2.71629333,7.58306885,5.21621704,16.51886559,6.05355883,197.34790039,41.59663773,7.84313726,-,-,0,13
Thu Oct 03 23:00:59 GMT+02:00 2019,03-ott-2019 23:00:59.277,14.23989532,41.59661589,9.83,520.9277954101561,2.31646729,7.8631896999999995,4.87623596,16.5190258,6.053499700000001,194.56834412,41.59661484,13.33333397,-,-,3.13725495,13
