GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Thu Sep 26 19:20:14 GMT+02:00 2019,26-set-2019 19:20:12.798,14.24608934,41.59979570000001,4.9,522.5458374023439,2.07225037,7.80574036,5.17312622,12.32303333,8.11471653,125.09122467,41.5997963,7.84313726,-,-,0,22
Thu Sep 26 19:20:15 GMT+02:00 2019,26-set-2019 19:20:14.475,14.24604957,41.59981908,4.0,520.3810424804689,1.55511475,8.17443848,3.23382568,12.32605362,8.11272812,123.82571411,41.59981918,7.84313726,-,-,0,22
Thu Sep 26 19:20:17 GMT+02:00 2019,26-set-2019 19:20:15.952,14.24598728,41.59985603,3.17,521.919677734375,1.10020447,8.00205994,3.28649902,12.38193798,8.07611179,123.82571411,41.59985733,7.84313726,-,-,0,22
Thu Sep 26 19:20:18 GMT+02:00 2019,26-set-2019 19:20:17.446,14.24595728,41.59987292,3.06,521.0257568359375,1.29653931,8.80889893,2.63047791,12.42548084,8.04781055,123.82571411,41.59987259,15.68627453,-,-,7.05882359,22
Thu Sep 26 19:20:20 GMT+02:00 2019,26-set-2019 19:20:19.102,14.24589357,41.59990848,3.81,519.064697265625,1.25343323,8.62695312,3.63844299,12.41452694,8.05491161,123.82571411,41.59990692,12.94117641,-,-,4.70588255,22
Thu Sep 26 19:20:21 GMT+02:00 2019,26-set-2019 19:20:20.389,14.24585421,41.59993172,4.07,516.3467407226561,0.48728943,8.73228455,3.23143005,12.417943,8.05269623,124.95126343,41.59993362,16.47058868,-,-,6.66666698,22
Thu Sep 26 19:20:23 GMT+02:00 2019,26-set-2019 19:20:22.079,14.24575066,41.59999652,5.47,516.9483032226561,0.79853821,8.2702179,3.96884155,12.41932392,8.05180073,126.24118805,41.59999466,15.68627453,-,-,6.66666698,22
Thu Sep 26 19:20:25 GMT+02:00 2019,26-set-2019 19:20:23.568,14.24563617,41.60006088,6.3,517.0187377929689,1.22232056,8.38752747,4.15080261,12.41143131,8.05692101,128.86660767,41.60005951,14.11764717,-,-,3.52941179,22
Thu Sep 26 19:20:28 GMT+02:00 2019,26-set-2019 19:20:27.293,14.24547042,41.60015439,5.05,517.8617553710939,1.41624451,8.13134766,4.28965759,12.44630909,8.03434277,128.38262939,41.60015488,7.84313726,-,-,0,22
Thu Sep 26 19:20:30 GMT+02:00 2019,26-set-2019 19:20:28.990,14.245382800000002,41.60019917,4.3,517.8029174804689,1.89508057,8.34683228,4.01672363,12.44930077,8.03241253,126.37665558,41.60020065,11.76470566,-,-,1.56862748,22
Thu Sep 26 19:20:31 GMT+02:00 2019,26-set-2019 19:20:30.280,14.24533534,41.60022382,4.03,518.3695678710939,1.4521636999999998,8.27259827,3.65280151,12.45228672,8.03048611,124.72787476,41.60022354,7.84313726,-,-,0,22
Thu Sep 26 19:20:32 GMT+02:00 2019,26-set-2019 19:20:31.450,14.24530448,41.60025147,3.81,517.5185546875,1.01881409,8.28697205,4.30882263,12.455266,8.02856541,123.2959671,41.60025024,7.84313726,-,-,0,22
Thu Sep 26 19:20:34 GMT+02:00 2019,26-set-2019 19:20:32.981,14.24522197,41.60029449,3.95,515.9337768554689,1.02598572,8.54075623,4.66795349,12.4582386,8.02665043,122.49220276,41.60029602,7.84313726,-,-,0,22
Thu Sep 26 19:20:36 GMT+02:00 2019,26-set-2019 19:20:34.674,14.24514677,41.60033851,4.05,516.3289184570311,1.80171204,8.34683228,3.72941589,12.46120453,8.02473927,121.62058258,41.60033798,7.84313726,-,-,0,22
Thu Sep 26 19:20:37 GMT+02:00 2019,26-set-2019 19:20:36.203,14.24511895,41.600357,4.11,515.7196655273439,-0.04421997,8.61257935,3.76293945,12.46416473,8.02283382,120.92146301,41.60035706,16.86274529,-,-,4.70588255,22
Thu Sep 26 19:20:39 GMT+02:00 2019,26-set-2019 19:20:37.843,14.24503006,41.60039721,3.86,515.8394775390625,1.57426453,8.0068512,4.08615112,12.51282215,7.99163628,120.33908844,41.60039902,7.84313726,-,-,0,22
Thu Sep 26 19:20:41 GMT+02:00 2019,26-set-2019 19:20:39.643,14.24494204,41.60044967,4.4,515.67138671875,1.88072205,8.10261536,4.44049072,12.50704193,7.99532986,122.3443985,41.60044861,7.84313726,-,-,0,22
Thu Sep 26 19:20:42 GMT+02:00 2019,26-set-2019 19:20:41.484,14.24490453,41.60047318,3.93,515.6827392578125,1.00683594,8.17443848,4.72779846,12.50999165,7.99344444,120.64517212,41.6004715,7.84313726,-,-,0,22
Thu Sep 26 19:20:45 GMT+02:00 2019,26-set-2019 19:20:43.686,14.24479878,41.60054314,3.94,516.884033203125,2.09141541,8.67962646,2.51077271,12.51293468,7.991563799999999,119.90658569,41.60054398,7.84313726,-,-,0,22
Thu Sep 26 19:20:47 GMT+02:00 2019,26-set-2019 19:20:45.873,14.24473238,41.6005862,3.42,516.3151245117189,1.52638245,7.86558533,3.04707336,12.515872,7.9896884,119.90658569,41.60058594,7.84313726,-,-,0,22
Thu Sep 26 19:20:49 GMT+02:00 2019,26-set-2019 19:20:48.063,14.24466591,41.60062399,3.58,516.5325927734375,0.43940735,8.37794495,5.8099823,12.56229496,7.96016312,119.90658569,41.60062408,7.84313726,-,-,0,22
Thu Sep 26 19:20:51 GMT+02:00 2019,26-set-2019 19:20:49.709,14.24460208,41.60066337,3.53,516.5509033203125,2.22547913,8.64849854,2.80525208,12.61315918,7.92806292,119.90658569,41.60066223,7.84313726,-,-,0,22
Thu Sep 26 19:20:54 GMT+02:00 2019,26-set-2019 19:20:53.010,14.24452103,41.60071433,2.84,516.8397827148439,1.47610474,7.81770325,3.32479858,12.61609936,7.92621565,119.90658569,41.60071564,7.84313726,-,-,0,22
Thu Sep 26 19:20:56 GMT+02:00 2019,26-set-2019 19:20:54.952,14.24446923,41.60074293,2.8,516.4935302734375,1.0978241000000002,8.77778625,2.82441711,12.66476727,7.89575672,119.90658569,41.60074234,19.2156868,-,-,7.05882359,22
Thu Sep 26 19:20:57 GMT+02:00 2019,26-set-2019 19:20:56.471,14.24444068,41.60075737,3.08,517.7710571289061,1.24386597,9.32844543,2.36712646,12.68032455,7.88606977,119.90658569,41.6007576,18.8235302,-,-,9.4117651,22
Thu Sep 26 19:21:01 GMT+02:00 2019,26-set-2019 19:20:59.981,14.24422907,41.60087122,5.58,518.3311767578125,1.15527344,8.43301392,3.38465881,12.66276264,7.89700651,119.90658569,41.60087204,14.50980377,-,-,3.92156863,22
Thu Sep 26 19:21:03 GMT+02:00 2019,26-set-2019 19:21:02.139,14.24411567,41.60094154,5.9,518.576171875,0.57827759,8.50244141,3.70307922,12.67654133,7.88842297,120.20488739,41.6009407,14.90196133,-,-,4.70588255,22
Thu Sep 26 19:21:04 GMT+02:00 2019,26-set-2019 19:21:03.672,14.24404454,41.60096589,6.15,518.2084350585939,1.23188782,8.37316895,3.80603027,12.69851208,7.87477493,120.18987274,41.60096741,15.68627453,-,-,5.49019623,22
Thu Sep 26 19:21:06 GMT+02:00 2019,26-set-2019 19:21:05.163,14.2438958,41.6010352,6.84,518.5634765625,0.41546631,8.55511475,3.94729614,12.71310806,7.86573362,120.4355011,41.60103607,15.29411793,-,-,5.49019623,22
Thu Sep 26 19:21:08 GMT+02:00 2019,26-set-2019 19:21:06.825,14.24373249,41.60110462,7.22,518.826171875,1.2175293,8.31330872,3.62168884,12.73487186,7.85229111,120.41854095,41.60110474,15.68627453,-,-,5.49019623,22
Thu Sep 26 19:21:09 GMT+02:00 2019,26-set-2019 19:21:08.331,14.24361986,41.60115358,7.75,521.7606811523439,0.92782593,8.44020081,3.57858276,12.75821114,7.83792686,120.35328674,41.60115433,16.07843208,-,-,5.88235283,22
Thu Sep 26 19:21:11 GMT+02:00 2019,26-set-2019 19:21:09.670,14.24350181,41.60122103,7.37,521.18505859375,1.41384888,8.19837952,3.49240112,12.77879429,7.82530117,120.36745453,41.60121918,7.84313726,-,-,0,22
Thu Sep 26 19:21:12 GMT+02:00 2019,26-set-2019 19:21:11.189,14.243361800000002,41.60128996,8.66,520.2091064453125,1.53117371,8.44259644,4.31599426,12.78170586,7.82351923,119.10604858,41.60129166,12.94117641,-,-,3.52941179,22
Thu Sep 26 19:21:14 GMT+02:00 2019,26-set-2019 19:21:13.041,14.24311129,41.60144668,9.41,516.2997436523439,1.55989075,8.14570618,4.65597534,12.79991817,7.81238699,119.20583344,41.60144806,7.84313726,-,-,0,22
Thu Sep 26 19:21:15 GMT+02:00 2019,26-set-2019 19:21:14.563,14.24301575,41.60150034,9.3,518.0880126953125,2.14648438,7.76023865,4.66555786,12.80282116,7.81061602,118.14503479,41.60150146,7.84313726,-,-,0,22
Thu Sep 26 19:21:17 GMT+02:00 2019,26-set-2019 19:21:15.934,14.24288803,41.60160961,8.51,520.2538452148439,1.72988892,9.0291748,2.94891357,12.80571747,7.80884933,116.72160339,41.60160828,11.76470566,-,-,0,22
Thu Sep 26 19:21:19 GMT+02:00 2019,26-set-2019 19:21:17.579,14.24277682,41.60169448,7.32,518.7603759765625,1.67242432,7.93263245,4.28248596,15.35032272,6.5144639,115.33206177,41.60169601,7.84313726,-,-,0,22
Thu Sep 26 19:21:20 GMT+02:00 2019,26-set-2019 19:21:18.948,14.24275593,41.6016849,5.91,518.6107788085939,1.37554932,8.69638062,3.82997131,12.78461075,7.82174158,114.46111298,-,15.29411793,-,-,0.78431374,22
Thu Sep 26 19:21:21 GMT+02:00 2019,26-set-2019 19:21:20.181,14.242726000000001,41.60167634,5.08,518.3392944335939,2.17282104,8.10980225,3.70787048,12.78750992,7.81996822,113.4188385,41.60167694,7.84313726,-,-,0,22
