GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Thu Oct 10 09:44:41 GMT+02:00 2019,10-ott-2019 09:44:39.863,13.39808963,42.34040343,1.22,655.975830078125,4.68911743,6.3596344,5.79322815,14.23037529,7.02707577,116.73495483,42.34040451,7.84313726,-,-,0,14
Thu Oct 10 09:44:43 GMT+02:00 2019,10-ott-2019 09:44:42.275,13.39808153,42.34039756,0.24,657.551513671875,4.40899658,6.83609009,5.0725708,14.23660946,7.02399826,116.73495483,42.34039688,7.84313726,-,-,4.70588255,14
Thu Oct 10 09:44:47 GMT+02:00 2019,10-ott-2019 09:44:45.906,13.39796798,42.34032644,4.0,660.6632080078125,4.62208557,7.42506409,4.746963500000001,14.2363205,7.02414083,116.73495483,42.34032822,22.74509811,-,-,10.58823586,14
Thu Oct 10 09:44:49 GMT+02:00 2019,10-ott-2019 09:44:47.948,13.39787527,42.3402598,5.68,660.201416015625,4.25337219,6.38597107,6.22418213,14.23153973,7.02650023,116.73495483,42.34025955,21.96078491,-,-,17.25490189,14
Thu Oct 10 09:44:51 GMT+02:00 2019,10-ott-2019 09:44:50.273,13.39780167,42.3401758,5.77,660.618408203125,3.30766296,7.72673035,3.9855957,14.22686577,7.02880907,118.13052368,42.34017563,29.41176605,-,-,21.17647171,14
Thu Oct 10 09:44:54 GMT+02:00 2019,10-ott-2019 09:44:53.395,13.39777022,42.33993418,10.28,658.652099609375,2.20872498,6.48892212,7.14355469,14.22181225,7.03130627,120.14910126,42.3399353,12.94117641,-,-,6.66666698,14
Thu Oct 10 09:44:57 GMT+02:00 2019,10-ott-2019 09:44:55.825,13.39785863,42.33967458,10.11,660.051513671875,3.71228027,7.00846863,6.31994629,14.22565651,7.02940655,120.13619232,42.3396759,23.13725471,-,-,14.11764717,14
Thu Oct 10 09:44:59 GMT+02:00 2019,10-ott-2019 09:44:58.220,13.39804325,42.33952509,11.87,658.492919921875,4.20788574,6.17289734,5.96560669,14.22256184,7.03093624,120.65700531,42.33952332,7.84313726,-,-,0,14
Thu Oct 10 09:45:01 GMT+02:00 2019,10-ott-2019 09:44:59.884,13.39825301,42.33939668,11.09,658.89404296875,4.41139221,6.49850464,4.97680664,14.22896004,7.02777433,120.59641266,42.33939743,15.29411793,-,-,4.31372547,14
Thu Oct 10 09:45:03 GMT+02:00 2019,10-ott-2019 09:45:01.728,13.39846837,42.33927471,11.18,658.08984375,5.0075531,5.83531189,5.58732605,14.22956371,7.02747583,120.35569763,42.33927536,7.84313726,-,-,0,14
Thu Oct 10 09:45:04 GMT+02:00 2019,10-ott-2019 09:45:03.241,13.39855574,42.3392239,10.1,658.3162841796875,4.91416931,6.32133484,5.88659668,14.23016739,7.02717781,120.18132019,42.33922577,8.23529434,-,-,0,14
Thu Oct 10 09:45:09 GMT+02:00 2019,10-ott-2019 09:45:07.966,13.39905401,42.33897591,10.44,657.10791015625,4.66757202,7.75067139,3.63844299,14.23077106,7.02687979,119.94143677,42.33897781,50.19607925,-,-,31.76470566,14
