GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Mon Oct 07 08:38:03 GMT+02:00 2019,07-ott-2019 08:38:01.814,14.24032798,41.59675759,0.0,522.6806640625,1.22949219,8.05473328,5.13720703,19.82005119,5.04535151,-,41.59675598,-,-,-,-,-
Mon Oct 07 08:38:03 GMT+02:00 2019,07-ott-2019 08:38:02.146,14.24032798,41.59675759,0.0,522.6806640625,1.14570618,8.11219788,4.75413513,19.82005119,5.04535151,-,41.59675598,-,-,-,-,-
Mon Oct 07 08:38:03 GMT+02:00 2019,07-ott-2019 08:38:02.545,14.24032798,41.59675759,0.0,522.6806640625,1.11218262,7.98051453,4.70625305,19.82005119,5.04535151,-,41.59675598,-,-,-,-,14
Mon Oct 07 08:38:09 GMT+02:00 2019,07-ott-2019 08:38:07.941,14.24029172,41.59677153,0.0,522.9920654296875,-2.82627869,7.93263245,3.52351379,16.50342751,6.05922174,-,41.59677124,7.84313726,-,-,0,14
Mon Oct 07 08:38:15 GMT+02:00 2019,07-ott-2019 08:38:14.161,14.24028656,41.59677408,0.0,523.146484375,0.70277405,8.12895203,4.61528015,16.50335312,6.05924845,-,41.59677505,7.84313726,-,-,0,14
Mon Oct 07 08:38:21 GMT+02:00 2019,07-ott-2019 08:38:20.385,14.240285199999999,41.5967752,0.0,522.9642333984375,0.91825867,7.70518494,5.38859558,16.50328064,6.05927515,-,41.59677505,7.84313726,-,-,0,14
Mon Oct 07 08:38:24 GMT+02:00 2019,07-ott-2019 08:38:22.675,14.24028715,41.5967791,0.0,523.5208129882811,0.7769928,8.20077515,4.57936096,16.50320625,6.05930233,-,41.59677887,7.84313726,-,-,0,14
Mon Oct 07 08:38:25 GMT+02:00 2019,07-ott-2019 08:38:23.997,14.24028744,41.59677977,0.0,523.5091552734375,0.12338257,8.00924683,4.18670654,16.50313377,6.05932903,-,41.59677887,9.8039217,-,-,0,14
Mon Oct 07 08:38:26 GMT+02:00 2019,07-ott-2019 08:38:25.022,14.24028754,41.59678012,0.0,523.4995727539061,0.19999695,8.26063538,4.43571472,16.50306129,6.05935621,-,41.59677887,10.1960783,-,-,0,14
Mon Oct 07 08:38:27 GMT+02:00 2019,07-ott-2019 08:38:26.279,14.24028759,41.59678032,0.0,523.49609375,0.78417969,8.69158936,3.35592651,16.50162315,6.05988359,-,41.59677887,12.15686321,-,-,0.78431374,14
Mon Oct 07 08:38:28 GMT+02:00 2019,07-ott-2019 08:38:27.652,14.240288199999998,41.59678159,0.0,523.7586669921875,1.12416077,8.36837769,3.61929321,16.500337599999998,6.06035614,-,41.59678268,20.3921566,-,-,10.98039246,14
Mon Oct 07 08:38:30 GMT+02:00 2019,07-ott-2019 08:38:28.922,14.24029285,41.59678642,0.0,524.296142578125,0.68362427,8.29893494,4.48120117,16.49905968,6.06082535,-,41.5967865,20.3921566,-,-,10.98039246,14
Mon Oct 07 08:38:31 GMT+02:00 2019,07-ott-2019 08:38:30.273,14.240294199999997,41.59678755,0.0,524.296142578125,1.49525452,8.64610291,5.67590332,16.49801826,6.06120777,-,41.5967865,19.2156868,-,-,11.37254906,14
Mon Oct 07 08:38:32 GMT+02:00 2019,07-ott-2019 08:38:31.645,14.24029483,41.59678869,0.0,524.4285888671875,1.24147034,8.0643158,4.43331909,16.49716949,6.061520099999999,358.23123169,41.59679031,19.2156868,-,-,0,14
Mon Oct 07 08:38:34 GMT+02:00 2019,07-ott-2019 08:38:33.047,14.24029549,41.59678956,0.0,524.34765625,1.22709656,8.05473328,4.64161682,16.49732208,6.06146336,215.5496521,41.59679031,16.47058868,-,-,7.45098066,14
Mon Oct 07 08:38:35 GMT+02:00 2019,07-ott-2019 08:38:34.423,14.24029587,41.59679053,0.0,524.5919189453125,0.88713074,7.66687012,4.78765869,16.49659157,6.06173229,215.5496521,41.59679031,13.33333397,-,-,0,14
Mon Oct 07 08:38:37 GMT+02:00 2019,07-ott-2019 08:38:35.811,14.24031954,41.59674032,3.15,528.8994140625,2.43617249,8.27738953,4.08137512,16.49787331,6.06126118,215.5496521,41.59674072,14.50980377,-,-,4.70588255,14
Mon Oct 07 08:38:38 GMT+02:00 2019,07-ott-2019 08:38:37.172,14.24033673,41.59671129,3.68,530.584716796875,1.92860413,8.55271912,3.84194946,16.49774933,6.06130648,215.5496521,41.59671021,18.4313736,-,-,8.62745094,14
