GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Tue Sep 24 11:11:15 GMT+02:00 2019,24-set-2019 11:11:14.404,14.26702003,41.60606868,22.59,570.08203125,1.45455933,9.29014587,3.26255798,12.55962276,7.96185684,305.5798645,41.60606766,65.49019623,-,-,61.56863022,21
Tue Sep 24 11:11:16 GMT+02:00 2019,24-set-2019 11:11:15.772,14.26728809,41.60614864,23.89,570.411376953125,5.70664978,7.98051453,6.53063965,12.53777599,7.97573042,306.91036987,41.60614777,7.84313726,-,-,0,21
Tue Sep 24 11:11:17 GMT+02:00 2019,24-set-2019 11:11:17.023,14.26756246,41.60622235,24.26,571.34033203125,3.75059509,7.16409302,5.22340393,12.53084946,7.98013878,306.21694946,41.60622406,7.84313726,-,-,0,21
Tue Sep 24 11:11:19 GMT+02:00 2019,24-set-2019 11:11:18.223,14.26801112,41.60629901,19.76,571.70751953125,5.58694458,7.08987427,5.49633789,12.53526211,7.97732973,302.52758789,41.60630035,7.84313726,-,-,0,21
Tue Sep 24 11:11:20 GMT+02:00 2019,24-set-2019 11:11:19.592,14.26819195,41.60632014,17.13,571.920654296875,3.38667297,6.73313904,6.20503235,12.53966045,7.97453165,298.92605591,41.60631943,7.84313726,-,-,0,21
Tue Sep 24 11:11:21 GMT+02:00 2019,24-set-2019 11:11:20.962,14.26838525,41.60634164,16.41,572.78662109375,-1.15512085,7.66926575,5.68788147,12.54404545,7.97174454,295.40930176,41.60634232,7.84313726,-,-,0,21
Tue Sep 24 11:11:23 GMT+02:00 2019,24-set-2019 11:11:22.480,14.26853402,41.60640144,9.45,572.927978515625,-1.99787903,8.82566833,3.59056091,12.54841614,7.96896791,291.9743042,41.60639954,27.05882454,-,-,19.2156868,21
Tue Sep 24 11:11:24 GMT+02:00 2019,24-set-2019 11:11:23.854,14.26851268,41.60642795,6.27,571.8779296875,1.58384705,8.39231873,3.51634216,12.60000706,7.93633842,289.72753906,41.60642624,7.84313726,-,-,16.07843208,21
Tue Sep 24 11:11:26 GMT+02:00 2019,24-set-2019 11:11:25.369,14.26850262,41.60659616,7.84,574.83837890625,1.23428345,7.7434845,5.67350769,12.57730961,7.95066071,291.41119385,41.6065979,7.84313726,-,-,0,21
Tue Sep 24 11:11:27 GMT+02:00 2019,24-set-2019 11:11:26.739,14.268480599999998,41.60669384,9.31,576.129638671875,-1.2293396,8.38034058,5.14439392,12.58164597,7.94792032,288.13690186,41.60669327,7.84313726,-,-,0,21
Tue Sep 24 11:11:29 GMT+02:00 2019,24-set-2019 11:11:28.111,14.26833746,41.60682609,9.33,576.224609375,-2.84063721,9.57743835,4.00236511,12.58596992,7.94518995,284.93539429,41.60682678,28.23529434,-,-,19.6078434,21
Tue Sep 24 11:11:30 GMT+02:00 2019,24-set-2019 11:11:29.477,14.26822678,41.606851,9.94,574.3438720703125,1.74424744,9.13452148,1.36634827,12.55723286,7.96337223,288.73303223,41.60684967,41.17647171,-,-,0,21
Tue Sep 24 11:11:31 GMT+02:00 2019,24-set-2019 11:11:30.852,14.26811284,41.60687513,9.47,574.3084716796875,2.366745,9.22789001,1.4884491000000002,12.58563805,7.94539976,286.97155762,41.60687637,58.4313736,-,-,53.72549057,21
Tue Sep 24 11:11:33 GMT+02:00 2019,24-set-2019 11:11:32.219,14.26787709,41.6068937,9.67,573.2958984375,2.17520142,9.23986816,3.85153198,12.55751801,7.96319103,290.47140503,41.60689545,40,-,-,53.72549057,21
Tue Sep 24 11:11:34 GMT+02:00 2019,24-set-2019 11:11:33.600,14.26769527,41.60690069,11.39,572.2532958984375,0.23829651,9.15606689,2.77653503,12.53306007,7.97873116,292.64816284,41.60689926,63.13725662,-,-,58.8235321,21
